<<<<<<< HEAD
Country Code,Year,City,Country Name,Temp_AvgTemperature,City_Longitude,City_Latitude,City_Population,City_Land_Area,City_HDI,City_GINI,City_Overall Score (GDP),City_Property Rights,City_Government Integrity,City_Judicial Effectiveness,City_Tax Burden,City_Government Spending,City_Fiscal Health,City_Business Freedom,City_Labor Freedom,City_Monetary Freedom,City_Trade Freedom,City_Investment Freedom,City_Financial Freedom
USA,2018,"Park Forest, IL",United States,,-87.67448900000002,41.491424,21210.0,12.85,0.925,41.4,75.7,79.3,71.9,76.9,65.1,56.5,54.8,82.7,91.4,78.6,86.7,85.0,80.0
USA,2018,Dane County,United States,,-89.549763,43.018607,542400.0,3694.7517170893043,0.925,41.4,75.7,79.3,71.9,76.9,65.1,56.5,54.8,82.7,91.4,78.6,86.7,85.0,80.0
USA,2018,Wellfleet,United States,,-70.031,41.9305,3500.0,3694.7517170893043,0.925,41.4,75.7,79.3,71.9,76.9,65.1,56.5,54.8,82.7,91.4,78.6,86.7,85.0,80.0
USA,2018,"York, ME",United States,,-70.648258,43.161747999999996,13151.0,141.5946,0.925,41.4,75.7,79.3,71.9,76.9,65.1,56.5,54.8,82.7,91.4,78.6,86.7,85.0,80.0
USA,2018,Twin Cities,United States,,-93.201,44.937483,3099000.0,7770.0,0.925,41.4,75.7,79.3,71.9,76.9,65.1,56.5,54.8,82.7,91.4,78.6,86.7,85.0,80.0
VNM,2018,Dong Hoi City,Vietnam,,106.598396,17.465939000000002,130950.0,3694.7517170893043,0.7,35.7,53.1,46.4,30.4,36.3,79.7,74.0,27.3,63.2,60.4,75.4,78.7,25.0,40.0
VNM,2018,Vinh City,Vietnam,,105.68133300000001,18.679585,323800.0,3694.7517170893043,0.7,35.7,53.1,46.4,30.4,36.3,79.7,74.0,27.3,63.2,60.4,75.4,78.7,25.0,40.0
=======
Country Code,City,Year,Country Name,Temp_AvgTemperature
ALB,Tirana,2012,Albania,60.3197260273972
ALB,Tirana,2013,Albania,60.413150684931466
ALB,Tirana,2014,Albania,60.65302197802197
ALB,Tirana,2015,Albania,60.96428571428581
ALB,Tirana,2016,Albania,60.73259668508292
ALB,Tirana,2017,Albania,60.38465753424662
ALB,Tirana,2018,Albania,62.09611111111115
ARE,Abu Dhabi,2012,United Arab Emirates,83.29289617486346
ARE,Abu Dhabi,2013,United Arab Emirates,82.68410958904114
ARE,Abu Dhabi,2014,United Arab Emirates,82.92609890109891
ARE,Abu Dhabi,2015,United Arab Emirates,84.7840659340659
ARE,Abu Dhabi,2016,United Arab Emirates,83.83839779005523
ARE,Abu Dhabi,2017,United Arab Emirates,84.86273972602733
ARE,Abu Dhabi,2018,United Arab Emirates,84.9706371191136
ARE,Dubai,2012,United Arab Emirates,84.65819672131138
ARE,Dubai,2013,United Arab Emirates,84.08575342465748
ARE,Dubai,2014,United Arab Emirates,84.24615384615392
ARE,Dubai,2015,United Arab Emirates,85.69478021978027
ARE,Dubai,2016,United Arab Emirates,85.0458563535911
ARE,Dubai,2017,United Arab Emirates,86.01397260273973
ARE,Dubai,2018,United Arab Emirates,85.75041782729804
ARG,Buenos Aires,2012,Argentina,63.725136612021885
ARG,Buenos Aires,2013,Argentina,62.88054794520547
ARG,Buenos Aires,2014,Argentina,63.61369863013696
ARG,Buenos Aires,2015,Argentina,63.8255494505495
ARG,Buenos Aires,2016,Argentina,62.19393939393938
ARG,Buenos Aires,2017,Argentina,64.13780821917805
ARG,Buenos Aires,2018,Argentina,63.4747222222223
AUS,Brisbane,2012,Australia,68.17377049180327
AUS,Brisbane,2013,Australia,68.99232876712333
AUS,Brisbane,2014,Australia,69.4538461538462
AUS,Brisbane,2015,Australia,68.90384615384616
AUS,Brisbane,2016,Australia,69.9297520661158
AUS,Brisbane,2017,Australia,70.03506849315065
AUS,Brisbane,2018,Australia,69.11250000000001
AUS,Canberra,2012,Australia,54.41885245901637
AUS,Canberra,2013,Australia,56.44917582417582
AUS,Canberra,2014,Australia,56.6247252747253
AUS,Canberra,2015,Australia,55.895329670329645
AUS,Canberra,2016,Australia,57.18646408839777
AUS,Canberra,2017,Australia,56.417534246575364
AUS,Canberra,2018,Australia,57.07900552486186
AUS,Melbourne,2012,Australia,64.79371584699452
AUS,Melbourne,2013,Australia,66.36373626373631
AUS,Melbourne,2014,Australia,66.05054945054951
AUS,Melbourne,2015,Australia,65.69587912087913
AUS,Melbourne,2016,Australia,66.76049723756906
AUS,Melbourne,2017,Australia,66.47032967032965
AUS,Melbourne,2018,Australia,66.1673130193906
AUS,Perth,2012,Australia,65.8650273224044
AUS,Perth,2013,Australia,66.09123287671234
AUS,Perth,2014,Australia,66.04862637362636
AUS,Perth,2015,Australia,66.24340659340658
AUS,Perth,2016,Australia,64.34834254143645
AUS,Perth,2017,Australia,65.43013698630136
AUS,Perth,2018,Australia,64.97617728531858
AUS,Sydney,2012,Australia,58.02704918032789
AUS,Sydney,2013,Australia,58.993956043956025
AUS,Sydney,2014,Australia,59.242032967032976
AUS,Sydney,2015,Australia,58.57967032967036
AUS,Sydney,2016,Australia,58.81074380165289
AUS,Sydney,2017,Australia,58.93342465753427
AUS,Sydney,2018,Australia,59.018836565096954
AUT,Vienna,2012,Austria,51.911475409836065
AUT,Vienna,2013,Austria,51.42630136986303
AUT,Vienna,2014,Austria,53.35302197802191
AUT,Vienna,2015,Austria,53.472802197802224
AUT,Vienna,2016,Austria,52.10826446280993
AUT,Vienna,2017,Austria,52.35150684931506
AUT,Vienna,2018,Austria,53.7889502762431
BEL,Brussels,2012,Belgium,50.75737704918034
BEL,Brussels,2013,Belgium,49.85534246575341
BEL,Brussels,2014,Belgium,53.12609890109893
BEL,Brussels,2015,Belgium,51.92609890109894
BEL,Brussels,2016,Belgium,51.561049723756874
BEL,Brussels,2017,Belgium,52.132328767123305
BEL,Brussels,2018,Belgium,53.05734072022163
BEN,Cotonou,2012,Benin,81.21366120218576
BEN,Cotonou,2013,Benin,81.60384615384619
BEN,Cotonou,2014,Benin,81.62576177285317
BEN,Cotonou,2015,Benin,81.56098901098893
BEN,Cotonou,2016,Benin,82.17817679558006
BEN,Cotonou,2017,Benin,82.15342465753416
BEN,Cotonou,2018,Benin,82.20698324022342
BGR,Sofia,2012,Bulgaria,53.203551912568265
BGR,Sofia,2013,Bulgaria,53.48493150684929
BGR,Sofia,2014,Bulgaria,53.13598901098903
BGR,Sofia,2015,Bulgaria,53.37005494505496
BGR,Sofia,2016,Bulgaria,53.37292817679557
BGR,Sofia,2017,Bulgaria,52.65397260273972
BGR,Sofia,2018,Bulgaria,53.04238227146817
BHR,Manama,2012,Bahrain,81.68415300546445
BHR,Manama,2013,Bahrain,81.20438356164384
BHR,Manama,2014,Bahrain,82.07390109890108
BHR,Manama,2015,Bahrain,82.61538461538458
BHR,Manama,2016,Bahrain,82.12790055248622
BHR,Manama,2017,Bahrain,82.63589041095887
BHR,Manama,2018,Bahrain,83.29861495844874
BHS,Nassau,2012,Bahamas,78.61584699453556
BHS,Nassau,2013,Bahamas,78.17452054794518
BHS,Nassau,2014,Bahamas,78.6090659340659
BHS,Nassau,2015,Bahamas,79.40412087912088
BHS,Nassau,2016,Bahamas,79.34111111111109
BHS,Nassau,2017,Bahamas,80.40767123287678
BHS,Nassau,2018,Bahamas,79.06972222222218
BLR,Minsk,2012,Belarus,45.111748633879756
BLR,Minsk,2013,Belarus,46.319999999999965
BLR,Minsk,2014,Belarus,46.82060439560437
BLR,Minsk,2015,Belarus,48.24945054945055
BLR,Minsk,2016,Belarus,46.41215469613259
BLR,Minsk,2017,Belarus,46.09578313253013
BLR,Minsk,2018,Belarus,44.421305841924344
BLZ,Belize City,2012,Belize,81.09836065573772
BLZ,Belize City,2013,Belize,80.76136986301373
BLZ,Belize City,2014,Belize,80.82754820936641
BLZ,Belize City,2015,Belize,81.66758241758244
BLZ,Belize City,2016,Belize,81.31988950276244
BLZ,Belize City,2017,Belize,81.25999999999995
BLZ,Belize City,2018,Belize,81.01444444444446
BOL,La Paz,2012,Bolivia,45.306557377049174
BOL,La Paz,2013,Bolivia,46.01377410468321
BOL,La Paz,2014,Bolivia,46.26022099447516
BOL,La Paz,2015,Bolivia,46.12060439560439
BOL,La Paz,2016,Bolivia,46.909392265193304
BOL,La Paz,2017,Bolivia,46.22876712328765
BOL,La Paz,2018,Bolivia,45.42472222222222
BRA,Brasilia,2012,Brazil,71.36748633879776
BRA,Brasilia,2013,Brazil,71.67698630136987
BRA,Brasilia,2014,Brazil,73.4559228650138
BRA,Brasilia,2015,Brazil,71.24065934065933
BRA,Brasilia,2016,Brazil,71.96712707182317
BRA,Brasilia,2017,Brazil,71.67808219178079
BRA,Brasilia,2018,Brazil,69.85166666666672
BRA,Rio de Janeiro,2012,Brazil,76.23469945355191
BRA,Rio de Janeiro,2013,Brazil,76.60109589041096
BRA,Rio de Janeiro,2014,Brazil,76.82231404958675
BRA,Rio de Janeiro,2015,Brazil,77.32747252747257
BRA,Rio de Janeiro,2016,Brazil,76.63093922651935
BRA,Rio de Janeiro,2017,Brazil,76.4468493150684
BRA,Rio de Janeiro,2018,Brazil,76.85555555555555
BRA,Sao Paulo,2012,Brazil,68.92185792349726
BRA,Sao Paulo,2013,Brazil,67.93095890410957
BRA,Sao Paulo,2014,Brazil,69.63140495867766
BRA,Sao Paulo,2015,Brazil,69.55714285714285
BRA,Sao Paulo,2016,Brazil,68.18287292817679
BRA,Sao Paulo,2017,Brazil,68.34684931506852
BRA,Sao Paulo,2018,Brazil,68.24072022160664
BRB,Bridgetown,2012,Barbados,80.63524590163935
BRB,Bridgetown,2013,Barbados,80.76575342465755
BRB,Bridgetown,2014,Barbados,80.65879120879121
BRB,Bridgetown,2015,Barbados,81.43296703296701
BRB,Bridgetown,2016,Barbados,81.57486187845302
BRB,Bridgetown,2017,Barbados,80.69087136929463
BRB,Bridgetown,2018,Barbados,79.15827338129498
CAF,Bangui,2012,Central African Republic,79.10054644808746
CAF,Bangui,2013,Central African Republic,78.76510989010995
CAF,Bangui,2014,Central African Republic,78.76620111731849
CAF,Bangui,2015,Central African Republic,79.08022598870053
CAF,Bangui,2016,Central African Republic,79.28867403314912
CAF,Bangui,2017,Central African Republic,79.36164383561645
CAF,Bangui,2018,Central African Republic,78.48305555555558
CAN,Calgary,2012,Canada,40.94054794520548
CAN,Calgary,2013,Canada,40.80054794520549
CAN,Calgary,2014,Canada,30.964375
CAN,Edmonton,2012,Canada,40.073224043715896
CAN,Edmonton,2013,Canada,39.59452054794518
CAN,Edmonton,2014,Canada,39.354395604395606
CAN,Edmonton,2015,Canada,23.514285714285716
CAN,Halifax,2012,Canada,46.166120218579216
CAN,Halifax,2013,Canada,43.788219178082166
CAN,Halifax,2014,Canada,33.55590062111802
CAN,Ottawa,2012,Canada,46.35437158469948
CAN,Ottawa,2013,Canada,43.55643835616436
CAN,Ottawa,2014,Canada,31.720496894409948
CAN,Quebec,2012,Canada,43.77102272727271
CAN,Quebec,2013,Canada,41.02273972602742
CAN,Quebec,2014,Canada,40.42750000000001
CAN,Quebec,2015,Canada,40.607438016528945
CAN,Quebec,2016,Canada,41.30640668523679
CAN,Quebec,2017,Canada,40.725895316804404
CAN,Quebec,2018,Canada,40.742296918767494
CAN,Regina,2012,Canada,39.22622950819666
CAN,Regina,2013,Canada,35.01260273972601
CAN,Regina,2014,Canada,35.378356164383575
CAN,Regina,2015,Canada,40.180219780219765
CAN,Regina,2016,Canada,41.253846153846155
CAN,Regina,2017,Canada,39.19315068493152
CAN,Regina,2018,Canada,36.679063360881564
CAN,Toronto,2012,Canada,51.253551912568305
CAN,Toronto,2013,Canada,47.68273972602742
CAN,Toronto,2014,Canada,34.405590062111806
CAN,Vancouver,2012,Canada,50.63934426229514
CAN,Vancouver,2013,Canada,50.795890410958904
CAN,Vancouver,2014,Canada,46.674534161490705
CAN,Winnipeg,2012,Canada,41.28743169398903
CAN,Winnipeg,2013,Canada,35.69150684931509
CAN,Winnipeg,2014,Canada,21.194409937888203
CHE,Bern,2012,Switzerland,48.887978142076534
CHE,Bern,2013,Switzerland,47.89287671232874
CHE,Bern,2014,Switzerland,50.25000000000003
CHE,Bern,2015,Switzerland,49.96373626373627
CHE,Bern,2016,Switzerland,49.13563535911598
CHE,Bern,2017,Switzerland,49.494520547945214
CHE,Bern,2018,Switzerland,51.19111111111112
CHE,Geneva,2012,Switzerland,52.03169398907104
CHE,Geneva,2013,Switzerland,50.63068493150689
CHE,Geneva,2014,Switzerland,53.23736263736263
CHE,Geneva,2015,Switzerland,53.1324175824176
CHE,Geneva,2016,Switzerland,52.12209944751378
CHE,Geneva,2017,Switzerland,52.4649315068493
CHE,Geneva,2018,Switzerland,54.31828254847648
CHE,Zurich,2012,Switzerland,49.51174863387976
CHE,Zurich,2013,Switzerland,48.41150684931503
CHE,Zurich,2014,Switzerland,51.12719780219779
CHE,Zurich,2015,Switzerland,51.10274725274725
CHE,Zurich,2016,Switzerland,49.89088397790054
CHE,Zurich,2017,Switzerland,50.35068493150684
CHE,Zurich,2018,Switzerland,52.09388888888894
CHN,Beijing,2012,China,53.6983606557377
CHN,Beijing,2013,China,54.46
CHN,Beijing,2014,China,56.824450549450546
CHN,Beijing,2015,China,56.06483516483514
CHN,Beijing,2016,China,55.92762430939224
CHN,Beijing,2017,China,56.563287671232885
CHN,Beijing,2018,China,55.8404432132964
CHN,Chengdu,2012,China,62.79398907103824
CHN,Chengdu,2013,China,65.21041095890412
CHN,Chengdu,2014,China,63.95934065934063
CHN,Chengdu,2015,China,65.49313186813184
CHN,Chengdu,2016,China,65.19530386740334
CHN,Chengdu,2017,China,64.91835616438357
CHN,Chengdu,2018,China,64.86333333333329
CHN,Guangzhou,2012,China,73.07377049180324
CHN,Guangzhou,2013,China,73.32383561643832
CHN,Guangzhou,2014,China,73.8508241758242
CHN,Guangzhou,2015,China,74.59505494505495
CHN,Guangzhou,2016,China,73.80110497237571
CHN,Guangzhou,2017,China,74.46876712328763
CHN,Guangzhou,2018,China,74.3213296398892
CHN,Shanghai,2012,China,62.91256830601096
CHN,Shanghai,2013,China,64.45150684931508
CHN,Shanghai,2014,China,63.70164835164841
CHN,Shanghai,2015,China,63.85219780219781
CHN,Shanghai,2016,China,64.94309392265191
CHN,Shanghai,2017,China,65.17178082191782
CHN,Shanghai,2018,China,65.26675900277012
CHN,Shenyang,2012,China,45.441256830601105
CHN,Shenyang,2013,China,46.36931506849318
CHN,Shenyang,2014,China,48.75647382920114
CHN,Shenyang,2015,China,48.43818681318683
CHN,Shenyang,2016,China,48.0590027700831
CHN,Shenyang,2017,China,48.96301369863013
CHN,Shenyang,2018,China,48.30194986072421
COG,Brazzaville,2012,Congo,77.69808743169396
COG,Brazzaville,2013,Congo,77.90684931506851
COG,Brazzaville,2014,Congo,78.54293628808864
COG,Brazzaville,2015,Congo,78.16703296703304
COG,Brazzaville,2016,Congo,78.70303867403318
COG,Brazzaville,2017,Congo,78.29917808219174
COG,Brazzaville,2018,Congo,78.52576177285322
COL,Bogota,2012,Colombia,56.354644808743174
COL,Bogota,2013,Colombia,56.84027397260276
COL,Bogota,2014,Colombia,56.86263736263733
COL,Bogota,2015,Colombia,57.47609890109893
COL,Bogota,2016,Colombia,57.82734806629836
COL,Bogota,2017,Colombia,57.110410958904076
COL,Bogota,2018,Colombia,56.97638888888887
CRI,San Jose,2012,Costa Rica,72.38060109289619
CRI,San Jose,2013,Costa Rica,72.65041095890409
CRI,San Jose,2014,Costa Rica,73.03241758241761
CRI,San Jose,2015,Costa Rica,73.79615384615379
CRI,San Jose,2016,Costa Rica,73.32837465564738
CRI,San Jose,2017,Costa Rica,72.8832876712329
CRI,San Jose,2018,Costa Rica,72.86888888888883
CUB,Havana,2012,Cuba,75.05109289617485
CUB,Havana,2013,Cuba,75.91671232876712
CUB,Havana,2014,Cuba,75.38021978021975
CUB,Havana,2015,Cuba,76.7785714285714
CUB,Havana,2016,Cuba,75.9580110497237
CUB,Havana,2017,Cuba,75.82876712328765
CUB,Havana,2018,Cuba,75.89749999999998
CZE,Prague,2012,Czech Republic,48.32240437158474
CZE,Prague,2013,Czech Republic,46.99369863013692
CZE,Prague,2014,Czech Republic,49.92664835164828
CZE,Prague,2015,Czech Republic,50.36291208791209
CZE,Prague,2016,Czech Republic,49.05690607734806
CZE,Prague,2017,Czech Republic,48.76465753424658
CZE,Prague,2018,Czech Republic,51.00747922437672
DEU,Munich,2012,Germany,48.57158469945353
DEU,Munich,2013,Germany,47.51753424657532
DEU,Munich,2014,Germany,50.112912087912115
DEU,Munich,2015,Germany,49.91978021978023
DEU,Munich,2016,Germany,49.105248618784515
DEU,Munich,2017,Germany,48.79342465753423
DEU,Munich,2018,Germany,51.46115942028986
DNK,Copenhagen,2012,Denmark,46.79535519125686
DNK,Copenhagen,2013,Denmark,46.90164383561643
DNK,Copenhagen,2014,Denmark,49.88159340659342
DNK,Copenhagen,2015,Denmark,48.374725274725286
DNK,Copenhagen,2016,Denmark,48.08784530386742
DNK,Copenhagen,2017,Denmark,47.95479452054794
DNK,Copenhagen,2018,Denmark,49.46011080332411
DOM,Santo Domingo,2012,Dominican Republic,79.51191860465114
DOM,Santo Domingo,2013,Dominican Republic,80.62672064777327
DOM,Santo Domingo,2014,Dominican Republic,80.83926174496641
DOM,Santo Domingo,2015,Dominican Republic,81.13371104815863
DOM,Santo Domingo,2016,Dominican Republic,80.12422535211269
DOM,Santo Domingo,2017,Dominican Republic,80.11019283746559
DOM,Santo Domingo,2018,Dominican Republic,79.65521126760562
DZA,Algiers,2012,Algeria,64.29043715846997
DZA,Algiers,2013,Algeria,63.70465753424658
DZA,Algiers,2014,Algeria,65.64697802197797
DZA,Algiers,2015,Algeria,64.9436813186813
DZA,Algiers,2016,Algeria,65.31187845303864
DZA,Algiers,2017,Algeria,64.99589041095896
DZA,Algiers,2018,Algeria,64.41944444444447
EGY,Cairo,2012,Egypt,72.6803278688525
EGY,Cairo,2013,Egypt,72.58520547945211
EGY,Cairo,2014,Egypt,73.15769230769233
EGY,Cairo,2015,Egypt,72.71813186813186
EGY,Cairo,2016,Egypt,74.88194444444447
EGY,Cairo,2017,Egypt,74.0241095890411
EGY,Cairo,2018,Egypt,75.71527777777774
ESP,Barcelona,2012,Spain,63.03224043715851
ESP,Barcelona,2013,Spain,62.24657534246573
ESP,Barcelona,2014,Spain,62.88076923076925
ESP,Barcelona,2015,Spain,62.67857142857143
ESP,Barcelona,2016,Spain,62.56657458563539
ESP,Barcelona,2017,Spain,62.51479452054798
ESP,Barcelona,2018,Spain,62.72071823204421
ESP,Bilbao,2012,Spain,58.18196721311478
ESP,Bilbao,2013,Spain,58.078630136986355
ESP,Bilbao,2014,Spain,61.109065934065946
ESP,Bilbao,2015,Spain,59.928571428571395
ESP,Bilbao,2016,Spain,59.29171270718233
ESP,Bilbao,2017,Spain,58.831780821917825
ESP,Bilbao,2018,Spain,59.41298342541437
ESP,Madrid,2012,Spain,59.22103825136618
ESP,Madrid,2013,Spain,58.5898630136986
ESP,Madrid,2014,Spain,60.443681318681335
ESP,Madrid,2015,Spain,60.608241758241775
ESP,Madrid,2016,Spain,60.04254143646407
ESP,Madrid,2017,Spain,60.827123287671206
ESP,Madrid,2018,Spain,59.189502762430884
ETH,Addis Ababa,2012,Ethiopia,62.487921348314565
ETH,Addis Ababa,2013,Ethiopia,62.98361111111111
ETH,Addis Ababa,2014,Ethiopia,63.63343023255809
ETH,Addis Ababa,2015,Ethiopia,64.09552238805969
ETH,Addis Ababa,2016,Ethiopia,63.10250000000003
ETH,Addis Ababa,2017,Ethiopia,62.45277777777774
ETH,Addis Ababa,2018,Ethiopia,62.1211604095563
FIN,Helsinki,2012,Finland,41.507650273224066
FIN,Helsinki,2013,Finland,43.63972602739723
FIN,Helsinki,2014,Finland,44.10384615384615
FIN,Helsinki,2015,Finland,44.920329670329686
FIN,Helsinki,2016,Finland,42.904143646408876
FIN,Helsinki,2017,Finland,42.81698630136985
FIN,Helsinki,2018,Finland,44.0141274238227
FRA,Bordeaux,2012,France,56.359016393442666
FRA,Bordeaux,2013,France,55.9295890410959
FRA,Bordeaux,2014,France,56.8964285714286
FRA,Bordeaux,2015,France,57.08461538461541
FRA,Bordeaux,2016,France,56.78846153846156
FRA,Bordeaux,2017,France,56.857260273972656
FRA,Bordeaux,2018,France,57.69862637362639
FRA,Paris,2012,France,53.256557377049155
FRA,Paris,2013,France,52.503571428571384
FRA,Paris,2014,France,54.06978021978026
FRA,Paris,2015,France,54.27252747252746
FRA,Paris,2016,France,53.202216066482045
FRA,Paris,2017,France,54.36794520547941
FRA,Paris,2018,France,54.16579710144928
GAB,Libreville,2012,Gabon,78.33251366120213
GAB,Libreville,2013,Gabon,79.62493150684925
GAB,Libreville,2014,Gabon,79.78107344632771
GAB,Libreville,2015,Gabon,79.97472527472523
GAB,Libreville,2016,Gabon,80.97707182320443
GAB,Libreville,2017,Gabon,80.36630136986297
GAB,Libreville,2018,Gabon,80.22714681440448
GBR,Belfast,2012,United Kingdom,50.46166666666666
GBR,Belfast,2013,United Kingdom,50.714010989010966
GBR,Belfast,2014,United Kingdom,52.32561983471078
GBR,Belfast,2015,United Kingdom,50.75674931129477
GBR,Belfast,2016,United Kingdom,51.53407202216062
GBR,Belfast,2017,United Kingdom,51.680547945205504
GBR,Belfast,2018,United Kingdom,50.44833333333334
GBR,London,2012,United Kingdom,51.87076502732246
GBR,London,2013,United Kingdom,51.67863013698629
GBR,London,2014,United Kingdom,54.370329670329696
GBR,London,2015,United Kingdom,53.43928571428568
GBR,London,2016,United Kingdom,52.910497237569075
GBR,London,2017,United Kingdom,53.54328767123287
GBR,London,2018,United Kingdom,53.91495844875348
GIN,Conakry,2012,Guinea,81.03928571428574
GIN,Conakry,2013,Guinea,80.89638888888894
GIN,Conakry,2014,Guinea,80.70000000000006
GIN,Conakry,2015,Guinea,80.7117824773414
GIN,Conakry,2016,Guinea,81.05847953216373
GIN,Conakry,2017,Guinea,81.43438395415474
GIN,Conakry,2018,Guinea,81.02199413489735
GMB,Banjul,2012,Gambia,78.99808743169402
GMB,Banjul,2013,Gambia,78.90739726027397
GMB,Banjul,2014,Gambia,78.79614325068876
GMB,Banjul,2015,Gambia,78.38461538461537
GMB,Banjul,2016,Gambia,78.84889502762428
GMB,Banjul,2017,Gambia,79.30816326530605
GMB,Banjul,2018,Gambia,77.83960674157301
GNB,Bissau,2012,Guinea-Bissau,81.51774647887326
GNB,Bissau,2013,Guinea-Bissau,81.96034482758621
GNB,Bissau,2014,Guinea-Bissau,81.79942693409738
GNB,Bissau,2015,Guinea-Bissau,81.56502890173412
GNB,Bissau,2016,Guinea-Bissau,81.91163434903052
GNB,Bissau,2017,Guinea-Bissau,81.90383561643836
GNB,Bissau,2018,Guinea-Bissau,81.03722222222221
GRC,Athens,2012,Greece,60.161006289308204
GTM,Guatemala City,2012,Guatemala,66.37103825136612
GTM,Guatemala City,2013,Guatemala,66.83205479452054
GTM,Guatemala City,2014,Guatemala,66.80165289256202
GTM,Guatemala City,2015,Guatemala,67.51767955801097
GTM,Guatemala City,2016,Guatemala,67.48895027624305
GTM,Guatemala City,2017,Guatemala,66.8315068493151
GTM,Guatemala City,2018,Guatemala,66.89359331476327
HKG,Hong Kong,2012,Hong Kong,75.60000000000002
HKG,Hong Kong,2013,Hong Kong,75.45397260273973
HKG,Hong Kong,2014,Hong Kong,76.12527472527474
HKG,Hong Kong,2015,Hong Kong,77.21675824175826
HKG,Hong Kong,2016,Hong Kong,76.18425414364641
HKG,Hong Kong,2017,Hong Kong,76.6339726027397
HKG,Hong Kong,2018,Hong Kong,76.1750692520776
HND,Tegucigalpa,2012,Honduras,71.0155737704918
HND,Tegucigalpa,2013,Honduras,71.63123287671232
HND,Tegucigalpa,2014,Honduras,72.01483516483512
HND,Tegucigalpa,2015,Honduras,73.10439560439558
HND,Tegucigalpa,2016,Honduras,72.7582872928177
HND,Tegucigalpa,2017,Honduras,71.36986301369873
HND,Tegucigalpa,2018,Honduras,69.82770083102496
HRV,Zagreb,2012,Croatia,55.56366120218577
HRV,Zagreb,2013,Croatia,54.370136986301326
HRV,Zagreb,2014,Croatia,56.22087912087915
HRV,Zagreb,2015,Croatia,55.70494505494507
HRV,Zagreb,2016,Croatia,54.832132963988926
HRV,Zagreb,2017,Croatia,55.572054794520554
HRV,Zagreb,2018,Croatia,56.49275766016704
HTI,Port au Prince,2012,Haiti,84.57889610389613
HTI,Port au Prince,2013,Haiti,85.37475409836068
HTI,Port au Prince,2014,Haiti,85.10899999999998
HTI,Port au Prince,2015,Haiti,86.47243401759535
HTI,Port au Prince,2016,Haiti,85.15380281690142
HTI,Port au Prince,2017,Haiti,84.9818681318681
HTI,Port au Prince,2018,Haiti,85.16511627906978
HUN,Budapest,2012,Hungary,52.56174863387979
HUN,Budapest,2013,Hungary,52.29726027397263
HUN,Budapest,2014,Hungary,53.69148351648354
HUN,Budapest,2015,Hungary,53.602197802197814
HUN,Budapest,2016,Hungary,52.21491712707178
HUN,Budapest,2017,Hungary,52.22164383561643
HUN,Budapest,2018,Hungary,54.0376731301939
IDN,Jakarta,2012,Indonesia,83.66639118457307
IDN,Jakarta,2013,Indonesia,83.18815426997239
IDN,Jakarta,2014,Indonesia,83.46804407713488
IDN,Jakarta,2015,Indonesia,83.35977961432512
IDN,Jakarta,2016,Indonesia,83.5814404432133
IDN,Jakarta,2017,Indonesia,83.4857142857143
IDN,Jakarta,2018,Indonesia,83.57019498607244
IND,Bombay (Mumbai),2012,India,81.69644808743169
IND,Bombay (Mumbai),2013,India,81.73917808219171
IND,Bombay (Mumbai),2014,India,82.7494505494506
IND,Bombay (Mumbai),2015,India,83.6145604395604
IND,Bombay (Mumbai),2016,India,82.83296703296709
IND,Bombay (Mumbai),2017,India,83.4043835616439
IND,Bombay (Mumbai),2018,India,83.75469613259672
IND,Calcutta,2012,India,80.1792349726776
IND,Calcutta,2013,India,79.38547945205477
IND,Calcutta,2014,India,79.82857142857142
IND,Calcutta,2015,India,80.55576923076922
IND,Calcutta,2016,India,81.2233516483516
IND,Calcutta,2017,India,79.85835616438358
IND,Calcutta,2018,India,79.60193370165744
IND,Chennai (Madras),2012,India,83.88961748633875
IND,Chennai (Madras),2013,India,82.9621917808219
IND,Chennai (Madras),2014,India,83.4401098901099
IND,Chennai (Madras),2015,India,84.09752747252742
IND,Chennai (Madras),2016,India,84.42032967032964
IND,Chennai (Madras),2017,India,84.75863013698638
IND,Chennai (Madras),2018,India,84.89641873278231
IND,Delhi,2012,India,76.9049180327869
IND,Delhi,2013,India,76.70137362637358
IND,Delhi,2014,India,76.94065934065934
IND,Delhi,2015,India,77.48956043956048
IND,Delhi,2016,India,80.290027700831
IND,Delhi,2017,India,78.88292011019288
IND,Delhi,2018,India,78.0094707520891
IRL,Dublin,2012,Ireland,49.004644808743144
IRL,Dublin,2013,Ireland,49.204109589041146
IRL,Dublin,2014,Ireland,50.248351648351644
IRL,Dublin,2015,Ireland,49.22115384615384
IRL,Dublin,2016,Ireland,49.794475138121555
IRL,Dublin,2017,Ireland,50.20904109589038
IRL,Dublin,2018,Ireland,49.91712707182318
ISL,Reykjavik,2012,Iceland,42.23306010928963
ISL,Reykjavik,2013,Iceland,41.06246575342467
ISL,Reykjavik,2014,Iceland,42.93186813186814
ISL,Reykjavik,2015,Iceland,40.31126373626377
ISL,Reykjavik,2016,Iceland,42.94254143646408
ISL,Reykjavik,2017,Iceland,41.94986301369864
ISL,Reykjavik,2018,Iceland,41.34611111111112
ITA,Milan,2012,Italy,55.05191256830602
ITA,Milan,2013,Italy,54.34520547945205
ITA,Milan,2014,Italy,55.876373626373656
